transaction_id,account_id,transaction_date,amount,transaction_type
2539,65,2025-08-12,983.72,Withdrawal
2540,428,2025-07-12,12380.88,Withdrawal
2541,705,2025-12-25,11748.57,Withdrawal
2542,650,2025-06-20,45795.32,Withdrawal
2543,806,2025-10-24,14098.51,Withdrawal
2544,592,2025-09-11,39711.52,Deposit
2545,924,2025-03-21,6443.93,Withdrawal
2546,801,2025-05-29,31670.82,Deposit
2547,726,2025-08-06,29682.46,Deposit
2548,833,2026-01-25,41000.88,Withdrawal
2549,577,2025-07-01,23540.65,Deposit
2550,321,2025-10-26,25596.93,Deposit
2551,394,2025-11-02,37534.6,Withdrawal
2552,84,2025-09-14,26508.85,Withdrawal
2553,618,2025-12-29,45031.48,Withdrawal
2554,69,2026-02-23,22529.3,Deposit
2555,811,2025-10-31,38520.29,Deposit
2556,373,2025-04-19,42403.86,Deposit
2557,486,2025-10-19,12404.62,Deposit
2558,336,2025-05-26,17872.82,Withdrawal
2559,576,2025-06-23,7391.4,Withdrawal
2560,980,2025-09-18,16069.78,Withdrawal
2561,620,2026-01-11,44172.35,Deposit
2562,844,2025-09-06,40555.36,Deposit
2563,981,2025-05-01,46193.09,Deposit
2564,303,2025-09-23,36697.65,Deposit
2565,537,2025-07-03,39962.54,Withdrawal
2566,255,2025-11-16,39556.39,Withdrawal
2567,718,2025-11-30,40947.47,Deposit
2568,306,2026-01-21,13123.3,Deposit
2569,304,2025-11-24,1361.66,Withdrawal
2570,81,2026-01-07,18494.72,Deposit
2571,458,2026-02-05,31331.9,Deposit
2572,609,2025-12-07,22262.55,Withdrawal
2573,111,2025-04-07,46851.46,Withdrawal
2574,283,2025-05-11,9969.26,Withdrawal
2575,292,2025-06-21,8228.76,Deposit
2576,331,2026-03-07,47809.67,Deposit
2577,54,2025-11-22,43400.11,Withdrawal
2578,378,2025-05-28,7173.47,Withdrawal
2579,564,2025-10-21,1370.72,Withdrawal
2580,662,2025-10-02,16261.82,Deposit
2581,335,2025-04-09,30692.79,Deposit
2582,660,2025-11-20,14217.16,Deposit
2583,905,2025-06-27,25634.25,Deposit
2584,509,2025-11-11,3287.51,Deposit
2585,144,2025-06-27,7663.34,Deposit
2586,963,2025-12-03,35721.3,Deposit
2587,773,2025-06-08,18079.81,Withdrawal
2588,347,2025-08-12,4149.82,Withdrawal
2589,769,2026-01-25,3571.87,Withdrawal
2590,559,2025-08-24,3201.31,Withdrawal
2591,658,2025-04-16,39507.46,Deposit
2592,562,2025-04-17,41160.01,Deposit
2593,460,2025-09-19,8037.12,Withdrawal
2594,233,2025-04-11,12039.34,Deposit
2595,54,2026-01-27,32180.84,Deposit
2596,491,2026-01-04,2215.5,Deposit
2597,777,2025-10-31,11710.02,Deposit
2598,978,2025-08-02,43537.11,Withdrawal
2599,331,2025-12-29,19437.51,Withdrawal
2600,20,2025-07-05,25561.32,Withdrawal
2601,505,2025-10-20,1273.31,Withdrawal
2602,564,2025-05-02,3491.28,Deposit
2603,604,2025-10-16,1896.68,Deposit
2604,597,2025-09-30,24624.11,Withdrawal
2605,719,2025-10-01,4123.31,Withdrawal
2606,522,2025-11-05,44939.09,Deposit
2607,407,2025-10-05,10717.64,Deposit
2608,938,2025-06-05,31421.22,Withdrawal
2609,273,2025-10-26,27857.51,Withdrawal
2610,164,2025-12-21,41757.63,Withdrawal
2611,343,2025-04-28,9869.04,Withdrawal
2612,403,2025-10-19,6046.47,Withdrawal
2613,463,2025-11-06,1537.99,Withdrawal
2614,210,2025-11-06,9323.12,Deposit
2615,397,2025-10-29,40251.33,Deposit
2616,205,2026-02-08,38011.99,Withdrawal
2617,853,2025-05-30,34518.52,Deposit
2618,908,2025-11-21,29703.58,Withdrawal
2619,370,2025-05-29,23242.61,Deposit
2620,581,2025-07-25,44521.31,Withdrawal
2621,223,2025-04-20,25603.86,Withdrawal
2622,13,2025-12-29,10899.54,Deposit
2623,882,2025-07-14,16763.21,Withdrawal
2624,970,2025-04-26,36025.11,Withdrawal
2625,469,2025-07-11,49213.05,Deposit
2626,943,2025-09-03,24634.94,Withdrawal
2627,815,2026-02-22,49340.38,Deposit
2628,80,2025-04-04,30856.88,Deposit
2629,874,2026-03-15,1656.88,Deposit
2630,878,2025-09-29,659.47,Withdrawal
2631,953,2025-07-12,100.47,Withdrawal
2632,391,2025-09-09,36464.54,Deposit
2633,100,2025-12-17,2771.54,Deposit
2634,662,2025-07-29,9620.19,Withdrawal
2635,760,2025-04-15,43834.59,Deposit
2636,287,2025-09-08,20932.6,Deposit
2637,305,2025-06-19,38545.14,Deposit
2638,310,2025-07-28,7177.72,Withdrawal
2639,953,2025-06-28,46619.06,Deposit
2640,124,2025-10-06,45978.38,Deposit
2641,902,2025-06-27,46559.05,Withdrawal
2642,179,2026-01-11,815.77,Deposit
2643,743,2026-03-03,11816.66,Withdrawal
2644,277,2025-12-22,1225.69,Withdrawal
2645,65,2026-03-02,36598.56,Deposit
2646,221,2025-11-07,3351.37,Withdrawal
2647,31,2026-01-18,1954.34,Withdrawal
2648,851,2025-07-22,23338.51,Deposit
2649,997,2025-08-21,762.13,Deposit
2650,673,2025-05-13,3244.21,Withdrawal
2651,727,2025-07-19,14150.27,Withdrawal
2652,208,2025-10-27,40116.86,Deposit
2653,688,2025-09-12,13670.93,Deposit
2654,241,2025-10-21,34514.79,Deposit
2655,666,2026-01-26,2301.74,Withdrawal
2656,573,2025-04-04,47612.11,Withdrawal
2657,811,2025-06-10,11652.89,Deposit
2658,294,2025-11-24,18265.34,Withdrawal
2659,468,2026-01-23,41053.64,Deposit
2660,383,2026-01-03,32964.21,Withdrawal
2661,744,2025-08-13,27596.1,Deposit
2662,329,2026-02-15,36786.23,Withdrawal
2663,417,2026-01-25,8780.74,Withdrawal
2664,382,2025-12-21,23427.46,Withdrawal
2665,786,2025-09-09,14693.23,Withdrawal
2666,692,2025-11-07,27159.2,Withdrawal
2667,985,2025-05-23,21642.4,Withdrawal
2668,907,2025-09-24,6968.31,Withdrawal
2669,661,2026-01-04,23381.1,Deposit
2670,912,2025-04-15,2233.51,Deposit
2671,614,2026-02-15,17148.33,Deposit
2672,872,2025-12-09,39956.9,Deposit
2673,836,2025-03-18,39634.66,Withdrawal
2674,84,2025-12-21,41189.82,Deposit
2675,514,2026-02-19,27245.44,Deposit
2676,590,2025-09-30,301.62,Deposit
2677,758,2025-11-12,11416.44,Withdrawal
2678,501,2025-11-18,5934.38,Withdrawal
2679,562,2025-10-22,46852.71,Withdrawal
2680,225,2025-12-20,28893.27,Withdrawal
2681,705,2025-05-24,37603.12,Deposit
2682,232,2025-08-05,32059.42,Withdrawal
2683,160,2025-10-07,41734.03,Deposit
2684,734,2025-10-11,129.75,Deposit
2685,508,2025-09-18,7303.34,Deposit
2686,712,2025-11-30,47510.52,Deposit
2687,774,2025-09-28,20365.38,Deposit
2688,555,2026-01-16,31948.61,Deposit
2689,25,2026-02-18,909.38,Withdrawal
2690,124,2025-11-03,10433.66,Deposit
2691,69,2025-03-31,12746.35,Deposit
2692,433,2025-08-21,47249.24,Withdrawal
2693,11,2025-11-10,34921.14,Withdrawal
2694,352,2025-08-29,19448.59,Deposit
2695,312,2025-11-26,21483.34,Withdrawal
2696,651,2025-05-24,30778.68,Deposit
2697,696,2025-11-30,24617.54,Deposit
2698,512,2025-08-02,16049.63,Deposit
2699,262,2026-02-23,35061.51,Withdrawal
2700,771,2026-02-13,26996.96,Deposit
2701,433,2025-07-12,34460.7,Withdrawal
2702,972,2026-03-13,48570.98,Withdrawal
2703,28,2025-05-28,19060.37,Withdrawal
2704,778,2026-02-06,45303.18,Withdrawal
2705,259,2025-07-28,27232.37,Deposit
2706,252,2025-11-19,36241.5,Deposit
2707,466,2025-05-27,19054.57,Withdrawal
2708,248,2025-04-06,30220.08,Withdrawal
2709,36,2025-05-31,16211.34,Withdrawal
2710,222,2026-01-05,30724.49,Deposit
2711,11,2025-11-29,34222.81,Deposit
2712,958,2025-10-01,25364.1,Deposit
2713,515,2025-08-08,9143.54,Withdrawal
2714,714,2025-08-14,28295.99,Deposit
2715,260,2026-01-18,29324.49,Withdrawal
2716,179,2025-05-12,45122.86,Withdrawal
2717,875,2026-03-13,8221.03,Withdrawal
2718,616,2026-03-02,16637.64,Deposit
2719,704,2026-02-09,7824.33,Deposit
2720,204,2025-11-15,24159.09,Deposit
2721,6,2025-05-06,19426.45,Deposit
2722,792,2025-03-15,18898.31,Withdrawal
2723,188,2026-01-05,11248.79,Withdrawal
2724,235,2025-12-06,35720.01,Deposit
2725,104,2026-01-31,8305.22,Deposit
2726,759,2025-09-08,48941.97,Deposit
2727,449,2026-03-10,24857.67,Withdrawal
2728,22,2025-06-24,35449.6,Withdrawal
2729,651,2025-07-09,27219.88,Withdrawal
2730,486,2025-06-18,1773.49,Withdrawal
2731,571,2026-02-17,35132.18,Deposit
2732,67,2025-06-16,4453.42,Withdrawal
2733,487,2025-12-19,20126.22,Deposit
2734,929,2025-08-20,46400.6,Deposit
2735,124,2025-07-23,1303.05,Deposit
2736,585,2025-10-21,9420.86,Deposit
2737,457,2025-07-30,33027.11,Withdrawal
2738,571,2026-01-17,13224.03,Deposit
2739,995,2025-10-25,39520.91,Deposit
2740,597,2026-01-05,20721.46,Deposit
2741,238,2025-12-25,10202.12,Withdrawal
2742,137,2025-08-14,37357.44,Withdrawal
2743,12,2025-08-17,18655.74,Deposit
2744,116,2026-02-28,26275.7,Withdrawal
2745,600,2025-10-08,26572.91,Withdrawal
2746,902,2025-07-03,40591.94,Withdrawal
2747,943,2025-06-03,12259.44,Withdrawal
2748,821,2025-06-01,10756.7,Withdrawal
2749,490,2025-09-21,23988.84,Deposit
2750,177,2025-12-27,19454.09,Deposit
2751,150,2025-03-28,33387.41,Deposit
2752,882,2026-01-14,38049.85,Withdrawal
2753,526,2025-08-04,49494.36,Deposit
2754,580,2025-03-21,8320.16,Withdrawal
2755,860,2025-09-25,31318.61,Deposit
2756,848,2025-06-25,13197.18,Deposit
2757,771,2025-12-30,21650.36,Withdrawal
2758,800,2025-04-04,19791.98,Deposit
2759,688,2025-12-18,36352.11,Withdrawal
2760,401,2025-12-08,22546.43,Deposit
2761,767,2025-03-25,45384.64,Withdrawal
2762,630,2026-01-23,47474.46,Withdrawal
2763,662,2025-04-02,43606.37,Deposit
2764,248,2025-03-31,29989.04,Withdrawal
2765,510,2025-05-19,38677.65,Withdrawal
2766,615,2025-12-29,1642.61,Deposit
2767,576,2026-01-28,4333.65,Deposit
2768,792,2025-05-15,32105.87,Withdrawal
2769,285,2026-03-08,19724.04,Withdrawal
2770,666,2025-10-17,40359.89,Withdrawal
2771,311,2026-01-05,41832.59,Withdrawal
2772,942,2025-09-01,15476.28,Withdrawal
2773,524,2026-01-12,24440.6,Deposit
2774,481,2026-01-22,16920.06,Withdrawal
2775,999,2025-07-27,17186.26,Deposit
2776,258,2026-01-12,31493.16,Withdrawal
2777,896,2025-06-18,14518.45,Deposit
2778,321,2025-12-05,46348.31,Withdrawal
2779,929,2025-09-26,12046.8,Deposit
2780,357,2025-04-21,48619.8,Deposit
2781,846,2026-01-23,16816.42,Withdrawal
2782,286,2025-05-05,13269.12,Withdrawal
2783,686,2025-04-14,32989.65,Deposit
2784,822,2025-11-29,38518.46,Withdrawal
2785,195,2025-06-19,34386.46,Withdrawal
2786,730,2026-01-01,27184.52,Withdrawal
2787,210,2025-12-03,39921.73,Deposit
2788,121,2025-11-30,36257.18,Withdrawal
2789,654,2026-01-13,12426.65,Withdrawal
2790,188,2025-12-08,44374.94,Withdrawal
2791,384,2025-11-29,12357.13,Withdrawal
2792,735,2025-07-06,13609.95,Withdrawal
2793,551,2026-03-08,17135.83,Withdrawal
2794,621,2025-10-31,3695.31,Deposit
2795,990,2025-07-04,18890.44,Withdrawal
2796,4,2026-03-07,3420.67,Withdrawal
2797,951,2025-12-11,24803.27,Withdrawal
2798,524,2025-08-31,28415.94,Deposit
2799,273,2025-06-04,2644.55,Withdrawal
2800,644,2025-07-07,49086.66,Deposit
2801,488,2025-07-10,21914.89,Withdrawal
2802,123,2025-12-25,7072.4,Deposit
2803,371,2025-05-18,38030.21,Deposit
2804,43,2025-07-21,42374.02,Withdrawal
2805,111,2025-04-14,27469.69,Withdrawal
2806,131,2025-04-06,39215.14,Withdrawal
2807,210,2026-03-08,2092.88,Deposit
2808,11,2025-09-28,5660.46,Withdrawal
2809,292,2025-08-04,21547.15,Deposit
2810,226,2025-11-19,30953.76,Withdrawal
2811,951,2025-06-23,27675.53,Deposit
2812,156,2025-10-03,1245.41,Withdrawal
2813,781,2025-09-07,11071.63,Withdrawal
2814,209,2025-06-13,27131.39,Deposit
2815,978,2025-05-01,8103.75,Withdrawal
2816,829,2026-02-23,24364.23,Deposit
2817,253,2025-08-19,42284.58,Deposit
2818,248,2026-01-06,23029.38,Deposit
2819,914,2025-03-25,8759.8,Deposit
2820,287,2025-06-22,5458.61,Deposit
2821,688,2025-06-18,15493.86,Withdrawal
2822,457,2025-12-26,10748.05,Deposit
2823,868,2025-06-09,4191.66,Withdrawal
2824,454,2025-08-10,7604.24,Withdrawal
2825,872,2025-11-25,30791.14,Withdrawal
2826,24,2025-10-10,27109.1,Withdrawal
2827,211,2025-05-25,44102.13,Withdrawal
2828,448,2025-07-24,39500.43,Withdrawal
2829,330,2026-03-09,1133.72,Withdrawal
2830,859,2025-03-18,22165.25,Deposit
2831,382,2025-04-19,7311.34,Deposit
2832,616,2025-09-03,41863.29,Withdrawal
2833,173,2025-09-02,39424.69,Deposit
2834,224,2025-11-25,15779.17,Withdrawal
2835,281,2026-01-18,12513.41,Withdrawal
2836,921,2025-04-25,11621.68,Withdrawal
2837,984,2025-07-10,1311.37,Deposit
2838,661,2025-07-27,34909.29,Withdrawal
2839,731,2025-04-05,40025.02,Withdrawal
2840,586,2025-09-22,17324.69,Withdrawal
2841,21,2025-04-16,24598.78,Withdrawal
2842,932,2025-10-09,21264.48,Withdrawal
2843,262,2025-12-23,17476.68,Withdrawal
2844,376,2026-03-05,45588.77,Withdrawal
2845,491,2025-06-10,7989.1,Deposit
2846,875,2025-06-24,29316.18,Deposit
2847,867,2025-07-26,1911.04,Withdrawal
2848,374,2026-01-13,2494.13,Deposit
2849,93,2025-09-11,35384.52,Deposit
2850,95,2025-10-06,30810.95,Deposit
2851,257,2026-01-16,4054.84,Withdrawal
2852,464,2025-09-18,7536.56,Deposit
2853,880,2025-12-04,21851.1,Deposit
2854,235,2025-08-19,20532.27,Deposit
2855,534,2025-03-21,3432.27,Deposit
2856,636,2025-09-26,2702.11,Deposit
2857,296,2025-04-29,27442.13,Withdrawal
2858,917,2025-03-23,8479.52,Deposit
2859,828,2025-07-27,48070.97,Deposit
2860,69,2025-12-15,38664.53,Withdrawal
2861,837,2025-07-23,39178.87,Deposit
2862,798,2025-04-15,23180.6,Withdrawal
2863,741,2025-07-06,9028.31,Deposit
2864,252,2025-10-28,39366.73,Withdrawal
2865,876,2026-02-08,8672.55,Withdrawal
2866,526,2026-01-21,40683.96,Deposit
2867,404,2026-02-07,6833.96,Deposit
2868,481,2025-12-05,7879.88,Deposit
2869,248,2025-10-18,43098.25,Withdrawal
2870,588,2025-09-27,39179.56,Withdrawal
2871,252,2026-03-07,22801.71,Deposit
2872,731,2026-01-24,12485.92,Deposit
2873,69,2025-06-14,49144.53,Deposit
2874,1,2025-09-13,14431.4,Withdrawal
2875,694,2026-02-15,37737.5,Withdrawal
2876,911,2026-01-09,26300.03,Withdrawal
2877,806,2025-04-18,30315.31,Withdrawal
2878,770,2026-01-17,12646.35,Withdrawal
2879,171,2025-11-11,25207.31,Withdrawal
2880,130,2025-10-30,40261.45,Deposit
2881,76,2025-05-27,30029.93,Withdrawal
2882,863,2025-05-29,14992.26,Withdrawal
2883,392,2026-02-10,18859.62,Withdrawal
2884,25,2025-08-24,15795.8,Deposit
2885,769,2025-09-30,900.47,Withdrawal
2886,794,2025-07-03,31958.84,Deposit
2887,461,2025-06-27,43273.34,Deposit
2888,665,2025-03-27,39708.65,Withdrawal
2889,251,2025-12-21,7201.53,Deposit
2890,926,2025-04-02,22007.4,Withdrawal
2891,409,2025-10-14,23370.82,Withdrawal
2892,381,2025-08-08,44130.93,Withdrawal
2893,134,2025-03-18,20848.42,Deposit
2894,252,2026-01-14,47391.5,Deposit
2895,303,2026-03-09,18764.38,Withdrawal
2896,477,2025-12-10,45478.66,Withdrawal
2897,80,2025-12-02,29952.0,Withdrawal
2898,841,2025-03-25,25676.82,Withdrawal
2899,42,2025-04-08,46705.46,Withdrawal
2900,70,2025-03-24,17688.87,Deposit
2901,318,2025-12-25,46107.07,Deposit
2902,12,2025-05-20,49605.77,Deposit
2903,763,2025-12-01,35584.14,Withdrawal
2904,62,2026-02-24,1331.71,Deposit
2905,646,2025-12-01,26102.44,Deposit
2906,460,2025-03-28,20230.26,Withdrawal
2907,356,2025-11-14,31126.46,Withdrawal
2908,377,2025-04-26,2640.73,Deposit
2909,905,2025-07-15,21976.05,Withdrawal
2910,444,2025-06-18,38205.62,Deposit
2911,683,2026-03-05,38987.46,Deposit
2912,992,2026-03-05,7751.17,Withdrawal
2913,339,2025-09-01,33064.75,Withdrawal
2914,750,2026-01-17,36154.92,Withdrawal
2915,148,2025-12-06,7196.34,Deposit
2916,96,2025-09-25,30882.03,Withdrawal
2917,404,2025-05-04,11089.85,Deposit
2918,311,2025-12-21,704.53,Deposit
2919,200,2025-06-20,20976.96,Deposit
2920,428,2025-10-18,39993.64,Deposit
2921,438,2025-06-22,27398.09,Withdrawal
2922,939,2025-09-05,10609.74,Deposit
2923,168,2025-06-02,42956.15,Withdrawal
2924,745,2025-11-20,24184.96,Deposit
2925,225,2025-08-04,23468.5,Deposit
2926,948,2025-06-26,33663.33,Deposit
2927,82,2025-04-02,33503.92,Withdrawal
2928,632,2025-08-19,36423.3,Withdrawal
2929,872,2025-11-03,23499.42,Withdrawal
2930,591,2025-12-29,27972.57,Withdrawal
2931,647,2025-04-08,33280.58,Deposit
2932,684,2025-11-05,34129.67,Withdrawal
2933,826,2025-07-02,29733.13,Deposit
2934,232,2025-03-26,40765.1,Withdrawal
2935,495,2025-08-01,13682.21,Withdrawal
2936,511,2025-09-14,48640.78,Withdrawal
2937,53,2025-08-17,47609.81,Withdrawal
2938,821,2026-02-24,43169.98,Deposit
2939,844,2025-10-10,7483.8,Deposit
2940,865,2025-04-23,39195.47,Deposit
2941,476,2025-06-07,45268.22,Deposit
2942,715,2025-12-13,27156.24,Withdrawal
2943,423,2025-06-26,37151.93,Withdrawal
2944,581,2025-11-04,16627.54,Deposit
2945,249,2025-08-24,8206.03,Withdrawal
2946,972,2025-05-13,46427.65,Deposit
2947,794,2025-04-19,15766.45,Deposit
2948,447,2025-09-17,20355.64,Withdrawal
2949,158,2025-03-15,20769.72,Deposit
2950,342,2025-11-25,46885.94,Deposit
2951,316,2025-10-15,11860.55,Withdrawal
2952,951,2026-01-04,47917.89,Deposit
2953,416,2025-08-29,21562.27,Deposit
2954,294,2026-02-12,12237.47,Deposit
2955,345,2025-10-16,8043.68,Withdrawal
2956,608,2025-06-28,18904.7,Deposit
2957,104,2025-08-19,4196.53,Deposit
2958,154,2025-07-08,27064.49,Withdrawal
2959,919,2025-09-12,4706.52,Deposit
2960,53,2025-10-31,204.15,Deposit
2961,34,2025-06-19,6760.82,Withdrawal
2962,696,2025-03-18,34314.52,Withdrawal
2963,683,2025-12-03,28642.66,Deposit
2964,170,2025-06-20,44654.7,Withdrawal
2965,103,2026-01-19,2043.22,Deposit
2966,41,2025-07-23,30756.73,Deposit
2967,809,2025-04-28,8579.73,Withdrawal
2968,844,2025-11-14,49674.71,Deposit
2969,274,2025-08-03,29709.17,Deposit
2970,852,2026-01-15,30675.57,Deposit
2971,67,2025-10-13,23170.59,Withdrawal
2972,162,2026-02-09,32208.85,Deposit
2973,509,2025-07-17,30363.53,Withdrawal
2974,33,2025-03-19,19730.33,Withdrawal
2975,681,2025-11-08,8224.05,Withdrawal
2976,830,2026-02-05,22680.17,Withdrawal
2977,301,2025-07-04,32709.12,Withdrawal
2978,429,2025-09-20,40367.6,Deposit
2979,814,2026-03-13,49231.47,Withdrawal
2980,683,2025-08-24,16397.82,Deposit
2981,473,2025-08-18,7521.17,Deposit
2982,38,2026-01-03,4064.71,Deposit
2983,152,2026-02-01,5472.96,Withdrawal
2984,130,2025-06-01,7551.41,Deposit
2985,290,2025-04-06,38541.3,Withdrawal
2986,594,2025-09-14,12038.78,Withdrawal
2987,446,2026-02-22,20553.04,Withdrawal
2988,960,2025-10-05,35484.63,Withdrawal
2989,672,2025-06-27,1788.42,Deposit
2990,401,2025-10-17,9655.28,Deposit
2991,51,2025-10-13,1665.84,Withdrawal
2992,399,2026-01-17,9409.47,Withdrawal
2993,475,2025-11-07,32950.64,Withdrawal
2994,803,2025-06-25,35486.17,Withdrawal
2995,461,2025-06-16,6731.87,Withdrawal
2996,764,2025-09-06,48338.19,Withdrawal
2997,675,2025-10-14,15807.94,Deposit
2998,8,2025-10-25,43471.79,Deposit
2999,978,2026-01-05,12604.96,Deposit
3000,499,2025-12-23,43788.5,Withdrawal
3001,152,2025-04-30,2197.07,Deposit
3002,246,2025-07-23,25687.94,Withdrawal
3003,981,2026-01-16,13965.33,Deposit
3004,739,2025-12-23,9107.59,Deposit
3005,790,2025-07-29,560.33,Withdrawal
3006,729,2025-09-23,17213.85,Withdrawal
3007,346,2025-11-13,236.59,Withdrawal
3008,791,2025-07-09,41233.77,Deposit
3009,217,2025-09-14,7475.51,Withdrawal
3010,544,2026-02-25,19595.44,Deposit
3011,446,2025-10-13,38508.62,Deposit
3012,466,2025-06-07,48210.71,Withdrawal
3013,552,2025-10-10,49839.83,Withdrawal
3014,46,2025-06-04,14295.83,Deposit
3015,418,2025-05-25,29507.08,Deposit
3016,486,2025-09-17,41494.68,Withdrawal
3017,952,2026-03-04,23230.8,Deposit
3018,946,2025-11-26,15827.46,Deposit
3019,461,2025-08-24,13308.56,Deposit
3020,837,2025-11-15,11550.7,Withdrawal
3021,405,2025-04-01,13341.76,Deposit
3022,42,2025-10-21,11167.87,Withdrawal
3023,245,2025-08-01,19909.31,Withdrawal
3024,49,2026-01-12,47936.01,Withdrawal
3025,549,2025-06-29,40739.79,Withdrawal
3026,17,2026-03-04,25137.42,Withdrawal
3027,788,2025-08-21,30052.22,Deposit
3028,509,2025-06-13,49444.53,Deposit
3029,547,2026-01-02,33098.3,Withdrawal
3030,799,2025-08-01,5882.0,Deposit
3031,948,2025-12-30,49464.93,Withdrawal
3032,182,2025-12-25,27298.66,Deposit
3033,15,2025-10-08,34285.69,Deposit
3034,337,2025-06-27,32377.46,Withdrawal
3035,22,2026-02-10,5063.05,Withdrawal
3036,174,2025-08-19,32907.11,Withdrawal
3037,426,2025-09-15,8176.89,Withdrawal
3038,209,2026-02-04,36485.17,Withdrawal
3039,100,2025-12-06,38278.13,Withdrawal
3040,317,2026-01-31,49894.47,Deposit
3041,79,2026-01-15,49142.4,Deposit
3042,874,2025-08-31,46861.43,Deposit
3043,68,2025-05-29,38955.38,Withdrawal
3044,989,2025-05-19,9030.63,Withdrawal
3045,346,2025-10-20,6159.81,Withdrawal
3046,524,2025-12-04,6192.67,Withdrawal
3047,805,2025-08-17,4255.08,Deposit
3048,362,2025-09-29,8902.29,Deposit
3049,559,2025-10-30,47252.54,Deposit
3050,933,2025-08-24,45702.61,Deposit
3051,65,2025-10-14,8198.38,Withdrawal
3052,165,2025-03-18,26152.13,Deposit
3053,491,2025-09-26,49556.57,Withdrawal
3054,31,2026-02-27,17075.02,Withdrawal
3055,812,2026-02-01,37862.14,Deposit
3056,827,2025-05-15,25669.75,Withdrawal
3057,218,2026-02-17,8459.4,Withdrawal
3058,793,2025-03-16,29359.09,Deposit
3059,1000,2025-03-23,49651.81,Deposit
3060,855,2025-11-18,32885.58,Withdrawal
3061,571,2025-10-07,38564.87,Withdrawal
3062,330,2025-06-16,32162.12,Deposit
3063,922,2025-12-13,2194.03,Withdrawal
3064,193,2025-09-04,285.71,Withdrawal
3065,18,2026-03-02,49384.35,Withdrawal
3066,665,2025-10-28,17002.41,Deposit
3067,993,2025-05-07,15826.99,Withdrawal
3068,88,2025-06-12,6790.57,Deposit
3069,609,2025-11-04,26073.66,Deposit
3070,608,2025-08-14,6874.94,Withdrawal
3071,567,2025-09-24,49807.17,Withdrawal
3072,123,2026-02-26,31284.83,Deposit
3073,806,2025-07-14,41777.81,Withdrawal
3074,252,2025-10-04,15671.7,Withdrawal
3075,301,2025-12-07,2043.05,Deposit
3076,57,2025-05-16,46958.53,Deposit
3077,713,2025-06-22,12988.24,Withdrawal
3078,157,2025-08-07,14105.34,Withdrawal
3079,77,2025-05-09,48758.96,Withdrawal
3080,77,2025-06-30,24964.52,Withdrawal
3081,417,2025-07-10,1234.34,Withdrawal
3082,336,2026-02-04,9320.33,Deposit
3083,891,2025-08-10,6957.49,Deposit
3084,372,2025-05-20,5757.37,Withdrawal
3085,787,2025-04-27,16755.88,Deposit
3086,188,2025-12-02,28862.93,Deposit
3087,238,2025-06-09,2549.03,Withdrawal
3088,862,2025-04-06,38055.66,Deposit
3089,832,2025-12-30,35669.41,Withdrawal
3090,929,2025-12-21,27663.1,Withdrawal
3091,103,2025-03-23,44776.76,Deposit
3092,320,2025-05-06,45950.03,Withdrawal
3093,96,2026-03-05,32929.09,Withdrawal
3094,759,2026-02-28,2697.47,Deposit
3095,97,2026-01-30,47454.29,Deposit
3096,110,2026-03-15,44580.98,Deposit
3097,481,2026-02-25,40494.08,Withdrawal
3098,555,2025-03-29,5433.86,Deposit
3099,606,2025-10-10,46988.89,Deposit
3100,84,2025-08-24,16769.74,Deposit
3101,665,2025-12-26,45916.34,Deposit
3102,646,2025-11-26,40631.19,Withdrawal
3103,224,2025-07-15,36464.56,Deposit
3104,174,2025-06-16,36919.3,Deposit
3105,418,2025-09-27,363.8,Withdrawal
3106,591,2026-02-05,39753.58,Deposit
3107,505,2025-05-02,27423.43,Deposit
3108,441,2025-10-11,10629.28,Withdrawal
3109,198,2025-09-12,41268.77,Withdrawal
3110,353,2025-08-18,6896.9,Withdrawal
3111,933,2025-07-29,28958.75,Withdrawal
3112,256,2025-05-01,30857.6,Deposit
3113,724,2025-12-11,21069.19,Withdrawal
3114,2,2025-11-10,48893.01,Withdrawal
3115,605,2025-12-09,9639.13,Withdrawal
3116,708,2025-10-03,6496.73,Deposit
3117,834,2025-11-01,32076.95,Deposit
3118,991,2025-05-09,33584.09,Deposit
3119,729,2026-01-19,2106.29,Deposit
3120,763,2025-12-21,2423.55,Deposit
3121,701,2026-02-07,19796.47,Deposit
3122,284,2025-08-27,47974.05,Deposit
3123,668,2025-07-12,10589.23,Deposit
3124,850,2025-09-20,34841.58,Withdrawal
3125,110,2025-06-02,17133.71,Withdrawal
3126,148,2025-12-15,7434.68,Deposit
3127,890,2025-10-09,18500.97,Withdrawal
3128,388,2025-04-24,33010.06,Withdrawal
3129,455,2025-09-01,33189.67,Deposit
3130,212,2025-03-30,19521.63,Deposit
3131,891,2025-04-12,33326.26,Deposit
3132,502,2025-04-07,24496.78,Withdrawal
3133,448,2025-07-15,2541.78,Deposit
3134,444,2026-01-02,23232.77,Deposit
3135,801,2025-07-15,44457.94,Deposit
3136,767,2025-06-15,22991.51,Withdrawal
3137,209,2025-03-27,20728.88,Withdrawal
3138,145,2025-11-03,14243.96,Deposit
3139,437,2025-05-13,38475.77,Withdrawal
3140,805,2025-04-09,38155.4,Deposit
3141,601,2025-09-20,22776.01,Withdrawal
3142,660,2026-02-09,11293.36,Deposit
3143,705,2025-06-18,43206.01,Withdrawal
3144,987,2025-06-28,19590.69,Deposit
3145,492,2025-06-14,11106.23,Deposit
